URLS,Restaurant_ID
https://www.zomato.com/hyderabad/pulp-pressery-film-nagar,274
https://www.zomato.com/hyderabad/gts-kitchen-dilsukhnagar,275
https://www.zomato.com/hyderabad/american-bakers-basheer-bagh,276
https://www.zomato.com/hyderabad/sungrill-restaurant-vanasthalipuram,277
https://www.zomato.com/hyderabad/cafe-555-masab-tank,278
https://www.zomato.com/hyderabad/gal-punjab-di-gachibowli,279
https://www.zomato.com/hyderabad/smoky-pitara-1-jubilee-hills,280
https://www.zomato.com/hyderabad/palace-heights-abids,281
https://www.zomato.com/hyderabad/dhruva-restaurant-bar-manikonda,282
https://www.zomato.com/hyderabad/sri-sai-ratna-ecil-secunderabad,283
https://www.zomato.com/hyderabad/shraddha-temptations-sd-road-secunderabad,284
https://www.zomato.com/hyderabad/biryani-pot-1-kukatpally,285
https://www.zomato.com/hyderabad/hexa-by-spg-grand-kompally,286
https://www.zomato.com/hyderabad/rajdhani-thali-restaurant-banjara-hills,287
https://www.zomato.com/hyderabad/beyond-coffee-jubilee-hills,288
https://www.zomato.com/hyderabad/fat-pigeon-bar-hop-jubilee-hills,289
https://www.zomato.com/hyderabad/hot-mirchees-sainikpuri-secunderabad,290
https://www.zomato.com/hyderabad/chef-bakers-hafeezpet,291
https://www.zomato.com/hyderabad/pind-haveli-gachibowli,292
https://www.zomato.com/hyderabad/united-shakes-panjagutta,293
https://www.zomato.com/hyderabad/biryani-day-dilsukhnagar,294
https://www.zomato.com/hyderabad/rice-box-the-diet-box-manikonda,295
https://www.zomato.com/hyderabad/fat-monk-banjara-hills,296
https://www.zomato.com/hyderabad/frooce-the-juice-bar-madhapur,297
https://www.zomato.com/hyderabad/bowl-of-india-kukatpally,298
https://www.zomato.com/hyderabad/ifruit-miyapur,299
https://www.zomato.com/hyderabad/mana-ruchulu-sainikpuri-secunderabad,300
https://www.zomato.com/hyderabad/sports-cave-begumpet,301
https://www.zomato.com/hyderabad/the-shawarma-shack-l-b-nagar,302
https://www.zomato.com/hyderabad/aahar-restaurant-alwal-secunderabad,303
https://www.zomato.com/hyderabad/blue-star-restaurant-s-r-nagar,304
https://www.zomato.com/hyderabad/panchavati-hotel-srinagar-colony,305
https://www.zomato.com/hyderabad/planet-gravy-gachibowli,306
https://www.zomato.com/hyderabad/kodi-kura-chitti-gaare-kondapur,307
https://www.zomato.com/hyderabad/little-bite-1-kothapet,308
https://www.zomato.com/hyderabad/the-halal-republic-banjara-hills,309
https://www.zomato.com/hyderabad/sri-matha-food-court-2-nizampet,310
https://www.zomato.com/hyderabad/barista-kothaguda,311
https://www.zomato.com/hyderabad/la-fries-himayath-nagar,312
https://www.zomato.com/hyderabad/the-chinese-hub-saroor-nagar,313
https://www.zomato.com/hyderabad/amaravathi-bar-restaurant-saroor-nagar,314
https://www.zomato.com/hyderabad/havmor-hotch-potch-cold-stone-ice-cream-habsiguda,315
https://www.zomato.com/hyderabad/chefs-miracles-sainikpuri-secunderabad,316
https://www.zomato.com/hyderabad/sai-brindavan-udupi-hotel-nagole,317
https://www.zomato.com/hyderabad/gongura-manikonda,318
https://www.zomato.com/hyderabad/nala-bhimas-jubilee-hills,319
https://www.zomato.com/hyderabad/street-falafel-3-mehdipatnam,320
https://www.zomato.com/hyderabad/mashaal-banjara-hills,321
https://www.zomato.com/hyderabad/angaara-restaurant-miyapur,322
https://www.zomato.com/pizzeriawings,323
https://www.zomato.com/hyderabad/rangasthalam-kompally,324
https://www.zomato.com/hyderabad/hotel-armaan-charminar,325
https://www.zomato.com/hyderabad/masala-nizampet,326
https://www.zomato.com/hyderabad/sri-balaji-family-dhaba-amberpet,327
https://www.zomato.com/hyderabad/arabian-cuisines-sainikpuri-secunderabad,328
https://www.zomato.com/hyderabad/food-n-grill-saroor-nagar,329
https://www.zomato.com/hyderabad/u-n-me-icecreams-chanda-nagar,330
https://www.zomato.com/hyderabad/grill-2-chill-ecil-secunderabad,331
https://www.zomato.com/hyderabad/munch-inn-himayath-nagar,332
https://www.zomato.com/hyderabad/new-bombay-juice-chat-sainikpuri-secunderabad,333
https://www.zomato.com/hyderabad/chutneys-abids,334
https://www.zomato.com/hyderabad/foodies-cafe-ecil-secunderabad,335
https://www.zomato.com/hyderabad/oro-sports-village-gandipet,336
https://www.zomato.com/hyderabad/srivi-food-court-alwal-secunderabad,337
https://www.zomato.com/hyderabad/hyderabad-e-fusion-pg-road-secunderabad,338
https://www.zomato.com/hyderabad/club-rogue-jubilee-hills,339
https://www.zomato.com/hyderabad/sharma-bombay-famous-natural-kulfi-faluda-center-madhapur,340
https://www.zomato.com/hyderabad/prakruta-aalankrita-resort-shamirpet,341
https://www.zomato.com/hyderabad/odisha-house-kondapur,342
https://www.zomato.com/hyderabad/the-spicy-pot-kondapur,343
https://www.zomato.com/hyderabad/nabanno-kukatpally,344
https://www.zomato.com/hyderabad/ginger-n-spices-bengali-raanaghar-gachibowli,345
https://www.zomato.com/hyderabad/bagara-sd-road-secunderabad,346
https://www.zomato.com/hyderabad/triptify-gachibowli,347
https://www.zomato.com/hyderabad/delizie-baking-company-film-nagar,348
https://www.zomato.com/hyderabad/piccolo-gelato-1-kondapur,349
https://www.zomato.com/hyderabad/bhojanam-thali-restaurant-kukatpally,350
https://www.zomato.com/hyderabad/hira-panna-xpress-sp-road-secunderabad,351
https://www.zomato.com/hyderabad/stickhouse-cafe-jubilee-hills,352
https://www.zomato.com/hyderabad/atithi-delight-kukatpally,353
https://www.zomato.com/hyderabad/cafe-sengys-saroor-nagar,354
https://www.zomato.com/hyderabad/cupcake-house-marredpally-secunderabad,355
https://www.zomato.com/hyderabad/euphoria-sainikpuri-secunderabad,356
https://www.zomato.com/hyderabad/divyas-food-inn-manikonda,357
https://www.zomato.com/hyderabad/eat-confetti-jubilee-hills,358
https://www.zomato.com/hyderabad/rice-bowl-gachibowli,359
https://www.zomato.com/hyderabad/golconda-chefs-gachibowli,360
https://www.zomato.com/hyderabad/shahi-pakwaan-nampally,361
https://www.zomato.com/hyderabad/chef-king-mallapur-secunderabad,362
https://www.zomato.com/hyderabad/hotel-sankranti-miyapur,363
https://www.zomato.com/hyderabad/sri-raghavendra-madhapur,364
https://www.zomato.com/hyderabad/riyan-hotel-nampally,365
https://www.zomato.com/hyderabad/triveni-hotel-kacheguda,366
https://www.zomato.com/hyderabad/al-akbar-fast-food-corner-1-charminar,367
https://www.zomato.com/hyderabad/suraj-fast-food-boiguda-secunderabad,368
https://www.zomato.com/hyderabad/leo-bistro-leonia-holistic-destination-shamirpet,369
https://www.zomato.com/hyderabad/hong-kong-chinese-restaurant-gachibowli,370
https://www.zomato.com/hyderabad/18-dosas-l-b-nagar,371
https://www.zomato.com/hyderabad/clever-fox-cafe-hitech-city,372
https://www.zomato.com/hyderabad/shree-golden-palace-mehdipatnam,373
https://www.zomato.com/hyderabad/purna-tiffins-yousufguda,374
https://www.zomato.com/hyderabad/sri-thirumala-bakery-jeedimetla,375
https://www.zomato.com/hyderabad/hari-balaji-family-dhaba-attapur,376
https://www.zomato.com/hyderabad/hitex-bawarchi-lingampally,377
https://www.zomato.com/hyderabad/habeebs-fast-food-amberpet,378
https://www.zomato.com/hyderabad/shahi-biryani-darbaar-trimulgherry-secunderabad,379
https://www.zomato.com/hyderabad/pi-hotel-avasa-hitech-city,380
https://www.zomato.com/hyderabad/gongura-banjara-hills,381
https://www.zomato.com/hyderabad/lucknawi-tadka-gandipet,382
https://www.zomato.com/hyderabad/biryani-art-manikonda,383
https://www.zomato.com/hyderabad/pride-of-hyderabad-restaurant-moosapet,384
https://www.zomato.com/hyderabad/jai-mata-di-dhaba-ameerpet,385
https://www.zomato.com/hyderabad/a1-chef-restaurant-arabian-mandi-himayath-nagar,386
https://www.zomato.com/hyderabad/grand-kakatiya-1-manikonda,387
https://www.zomato.com/hyderabad/fresh-express-cafe-kukatpally,388
https://www.zomato.com/hyderabad/mom-s-kitchen-kondapur,389
https://www.zomato.com/hyderabad/friends-paradise-s-r-nagar,390
https://www.zomato.com/hyderabad/sizzling-joe-banjara-hills,391
https://www.zomato.com/hyderabad/mehfil-mandi-house-attapur,392
https://www.zomato.com/hyderabad/dhaba-estd-1986-delhi-kondapur,393
https://www.zomato.com/hyderabad/mavericks-bar-grill-kukatpally,394
https://www.zomato.com/hyderabad/hotel-shanbhag-panjagutta,395
https://www.zomato.com/hyderabad/amul-ice-cream-s-r-nagar,396
